product_id,product_number,product_name,product_width,product_length,product_material,product_color,product_weight,product_packaging_weight,product_manufacturer,product_price,product_release_date
666,844c52c6-6b9d-4cd5-ba5b-343d24fb0167,Lid Tray - 16in Dome,46.96,28.84,crystal,Goldenrod,183.5029,5.42,Skidoo,268.37,2/6/2021
667,a41bd700-6ffa-4d5f-ace9-66bded4ae14d,Venison - Striploin,80.68,86.39,stone,Red,16.8118,9.41,Feedbug,615.66,11/15/2019
668,155ac18e-d3d0-4ff8-b7d2-d1f97dab9e23,Pastry - Butterscotch Baked,53.37,79.07,fabric,Crimson,76.8985,9.98,Yakidoo,370.92,1/27/2018
669,6f920223-2621-49bd-81b2-39af75f17207,Mix - Cocktail Strawberry Daiquiri,6.72,73.17,metal,Indigo,166.1,9.01,Topicblab,646.38,5/23/2017
670,1cdb89ed-1862-4e4e-9e61-7f3bf36eca68,"Cherries - Bing, Canned",7.87,55.76,crystal,Yellow,83.6965,9.0,Camido,802.18,10/4/2012
671,473a6b96-b371-4e5f-8a39-bc45a5195b2a,Appetizer - Chicken Satay,14.76,39.43,glass,Aquamarine,82.557,9.78,Skaboo,984.09,4/10/2010
672,0881b337-d632-4f12-8e28-a6523d437664,Ice Cream Bar - Oreo Sandwich,84.9,6.51,fabric,Maroon,113.3818,8.87,Brainlounge,203.04,8/29/2014
673,937b1bf1-e657-4733-939b-029f1e9a6e3c,Grapes - Green,41.0,59.2,crystal,Crimson,196.9206,9.56,Snaptags,795.36,12/16/2005
674,2b69d429-9e4b-4373-8180-6503b9f5965c,Cheese - Mozzarella,15.72,90.81,stone,Goldenrod,79.1957,8.59,Oodoo,657.85,5/29/2006
675,cb10017a-17d8-4cf6-8bc6-94d73a6d86fb,Kellogs Special K Cereal,21.63,60.9,glass,Mauv,182.4691,9.36,Flashpoint,658.32,10/18/2007
676,ea3e0d33-9a06-42dd-9ff7-af73052b6442,Orange - Blood,36.18,25.07,metal,Turquoise,111.141,9.09,Edgeify,167.3,3/7/2009
677,d73d4cc2-736a-4244-93e3-6d1cd52ca063,Lamb Rack Frenched Australian,88.93,89.17,glass,Fuscia,149.5222,8.59,Thoughtmix,976.42,5/31/2002
678,b2784b1c-cdf9-4158-bcb6-0fe8a9f33902,Sausage - Andouille,85.48,1.39,marble,Purple,120.1293,6.47,Zoombox,930.67,5/14/2006
679,13b9bba7-1412-4f4e-84b8-47f157ef291f,Veal - Eye Of Round,64.5,78.91,marble,Maroon,179.0405,9.81,Avamm,172.58,12/22/2007
680,46908f8e-23b8-46d3-94a0-77acc564ebcc,Creamers - 10%,26.33,75.1,glass,Maroon,12.368,5.29,Jetpulse,60.94,8/30/2007
681,c5a6602b-d542-4543-b1d1-baadaafdcb1e,Bread - White Mini Epi,96.42,98.87,stone,Green,95.6955,5.12,Flashspan,843.41,4/14/2015
682,851fa274-0a9e-4fb5-8c2a-491aad1347db,Water - San Pellegrino,42.09,83.95,stone,Pink,82.2315,8.43,Tambee,694.55,4/4/2011
683,a57587e7-c4b6-4d39-8bca-a952731b19f3,Pepper - Red Chili,99.17,87.43,marble,Mauv,150.6313,5.43,Yoveo,740.17,9/12/2015
684,e96cf1ec-33b0-475e-aa92-f9a70cdae3df,Barley - Pearl,35.22,3.15,wood,Goldenrod,120.4616,9.55,Viva,580.09,8/13/2016
685,2b00f544-1259-4f5e-86d6-a361628f4bbe,Veal Inside - Provimi,33.51,96.53,glass,Khaki,195.0578,9.88,Yotz,794.42,6/20/2010
686,a37b3f36-b1f7-433b-b2e7-360f88b83fbb,Creme De Cacao White,62.05,28.11,glass,Crimson,49.7702,,Realcube,643.98,4/9/2015
687,4c398112-1257-4897-a929-296250af76aa,Vinegar - Cider,86.08,38.8,glass,Red,187.0681,5.28,Babbleset,526.81,12/20/2005
688,84bc7130-b311-403c-8516-4caf50ffc8fd,Wine - Pinot Noir Latour,11.73,71.64,wood,Violet,153.3452,5.23,Blogpad,464.72,11/7/2014
689,f520807a-55d3-45e6-8647-b7b15db7b59c,Cilantro / Coriander - Fresh,86.06,72.99,wood,Maroon,140.1733,7.02,Trunyx,48.6,1/24/2007
690,5736c50e-5a19-4453-8e2b-43a7f8c90836,Beer - True North Lager,86.2,77.71,fabric,Aquamarine,78.0772,7.04,Eimbee,439.64,4/11/2009
691,be7e9e0b-28e4-4217-b875-9559e28f9298,Apples - Spartan,72.31,77.0,crystal,Yellow,117.8828,6.13,Yacero,761.27,5/12/2008
692,cf2da6a3-933f-48ab-b553-f8c5a72568fd,Banana - Green,20.25,29.55,sand,Goldenrod,81.3645,6.95,Vinder,56.02,11/27/2009
693,37764c3f-3181-4447-a060-b4027803f6ee,Wine - Casillero Del Diablo,47.98,28.32,fabric,Goldenrod,63.0634,5.58,Meezzy,969.9,7/28/2018
694,b90a0175-2cad-4276-974a-5c6c03646b20,Filo Dough,15.36,25.15,marble,Aquamarine,84.6984,8.51,Wordify,207.96,5/15/2018
695,8d2b1ea2-33a9-49db-a6e5-ef7a237bf9f9,Bread - Kimel Stick Poly,41.73,1.55,glass,Goldenrod,56.2921,9.16,Shuffledrive,602.44,3/20/2001
696,011c1faa-944a-4adb-ba71-7e60635b777a,Blueberries,14.91,3.47,marble,Violet,47.3557,6.41,Voonyx,302.21,11/20/2012
697,384f6c1e-16c3-4f21-b366-62a0c6c7b59c,Pastry - Raisin Muffin - Mini,94.7,49.43,glass,Aquamarine,138.7732,6.6,Janyx,483.81,9/27/2000
698,c19561dd-c047-460a-a340-3bef46131c93,Beef - Inside Round,52.68,72.7,stone,Crimson,189.9756,8.02,Meedoo,521.76,6/22/2012
699,c4e09f29-1ff8-4f9a-99d5-fb453a4a9963,Mackerel Whole Fresh,27.53,8.91,wood,Puce,117.5542,7.14,Tagfeed,922.83,10/26/2015
700,70d48a17-6b8a-473f-a70a-b253fdd1efcf,Cheese Cloth,19.1,70.1,plastic,Green,33.4043,8.1,Yadel,204.23,11/5/2013
701,2b8ed022-709e-482b-81e3-331de1a1ac40,Pepper - Cubanelle,6.21,45.65,plastic,Orange,163.1503,8.89,Babbleopia,241.4,3/14/2010
702,043bae4e-1ee2-467b-b696-2227270b0b96,Fenngreek Seed,14.78,74.2,stone,Purple,46.6586,5.21,Mudo,512.93,8/20/2022
703,937f34ef-b670-4802-ac2d-6057e0852983,Chick Peas - Dried,63.25,41.94,fabric,Purple,199.753,7.2,Vimbo,985.94,5/6/2012
704,9bb747e6-e387-471a-8503-33f02c652efe,"Nut - Pecan, Halves",85.65,36.33,marble,Pink,121.2221,7.42,Oloo,577.41,2/19/2021
705,561b3a99-06f5-4006-aed8-78fe4587d1ed,Juice - Orange 1.89l,4.11,33.88,metal,Mauv,63.3873,5.04,Teklist,5.07,3/22/2003
706,181ae385-481a-4245-9921-872ac42cb991,Dill Weed - Dry,30.0,94.64,sand,Turquoise,27.6538,7.17,Skiba,621.56,7/20/2018
707,6c253481-dd1e-4a18-89bc-82bf6d6e9128,Coffee Swiss Choc Almond,22.2,4.44,plastic,Red,31.3992,7.8,Thoughtmix,423.45,4/15/2008
708,a16b3ad4-f35e-4851-a3d3-fbcd4ea91c71,"Wine - White, Riesling, Henry Of",71.92,85.67,crystal,Khaki,99.065,7.74,Fadeo,821.68,6/7/2002
709,d547cfc2-92a7-48bb-8f79-f88c33b5581c,"Rum - Cream, Amarula",67.92,78.9,fabric,Teal,83.4602,,Buzzshare,200.61,8/19/2009
710,7662c1b3-d98b-4397-a5fc-92ec7e03804b,Urban Zen Drinks,41.31,88.0,sand,Aquamarine,152.8667,,Topicshots,925.55,7/5/2013
711,548e82ba-8f62-45a3-b0a9-aa36f430d02e,"Soup - Knorr, Ministrone",89.7,48.71,wood,Red,98.8532,6.11,Zooxo,278.82,9/29/2003
712,54dd49ee-024f-4967-8e78-f5d620eb100d,Banana - Green,72.3,4.38,glass,Blue,75.9277,5.15,Cogilith,722.35,5/12/2014
713,ccec1f1b-1859-4fcc-8b67-0d934fca975c,"Sugar - Sweet N Low, Individual",19.17,47.38,crystal,Green,39.523,8.58,Youfeed,915.16,12/13/2003
714,e08081df-6f10-49e2-8510-471327646bc5,"Apple - Delicious, Red",75.49,8.58,stone,Mauv,116.2178,7.36,Muxo,584.57,7/31/2000
715,ed2fd9cf-6f9d-49a7-8f27-f479f87bdbc4,Oil - Macadamia,97.81,23.87,plastic,Aquamarine,60.9504,7.48,Edgetag,817.02,9/22/2014
716,95941194-3e0b-4992-9d2e-b7e9c455e592,Fruit Mix - Light,83.28,60.1,plastic,Pink,16.3083,9.9,Vinder,328.07,5/1/2018
717,7261fe59-0753-49a0-92a3-71318f670bb7,Flavouring - Orange,68.37,32.66,wood,Mauv,60.8922,9.37,Kwilith,62.07,2/4/2017
718,c3238829-35bb-4ee7-aea5-85795f352f91,"Mushroom - Porcini, Dry",92.18,43.26,glass,Teal,151.3046,5.61,Tanoodle,703.32,4/13/2000
719,10a76f42-aaa5-4682-8571-2742e96eb16a,Curry Powder Madras,16.53,57.19,sand,Turquoise,94.3867,6.52,Blogtags,42.63,11/17/2000
720,40cc730e-ce12-4293-852b-ba57d8c783da,Steel Wool,67.25,40.51,plastic,Aquamarine,99.2277,,Yabox,187.23,11/4/2011
721,5a48caef-3de6-4dff-95cd-1fdb790b9a8c,Wine - Sogrape Mateus Rose,80.14,31.33,stone,Violet,81.2961,6.6,Eimbee,660.72,5/28/2021
722,4fd63794-c5db-42bd-ab7d-690767405c77,Soap - Mr.clean Floor Soap,11.43,81.2,wood,Fuscia,149.5589,7.83,Gigashots,920.7,12/18/2006
723,5164ace2-52d9-48ce-8f2e-33d58f5b9949,Molasses - Fancy,15.47,18.67,glass,Teal,135.2267,8.26,Edgepulse,550.76,1/20/2016
724,0ca033cb-ab8f-4e4f-a2a5-6fff821a6d4d,Curry Paste - Green Masala,96.44,89.36,plastic,Teal,90.6968,6.32,Eazzy,413.85,7/23/2003
725,83dea93e-cc7b-48f6-b92a-2185d001e579,Sauce - Vodka Blush,63.64,10.66,crystal,Orange,127.1986,9.46,Oyoloo,554.09,12/27/2008
726,a1734864-970b-4dc1-ad63-c199f5088eb9,Cheese - Pied De Vents,30.7,97.08,marble,Purple,188.5003,5.73,Wordtune,377.04,11/23/2008
727,81320bc9-c9fc-43d8-95af-be1e672f75d4,Island Oasis - Raspberry,20.26,85.62,fabric,Orange,164.2999,5.06,Oyonder,627.18,10/15/2001
728,a817aea0-6e84-4e8b-821d-4e908cb7d386,Chips - Miss Vickies,69.24,76.99,wood,Pink,86.696,,Livetube,480.58,6/3/2017
729,3ca13968-8eec-4c9a-b80a-553b264751d2,"Yogurt - Raspberry, 175 Gr",88.77,30.85,sand,Pink,113.7403,9.47,Oloo,952.61,4/28/2000
730,02fbf594-59b2-4c57-9e83-0cffd1c0ba1a,Flour Dark Rye,94.47,60.21,stone,Aquamarine,22.0169,8.83,Vimbo,947.71,7/31/2000
731,b9465c36-fc7d-4070-ac6e-347d912a1ca6,Edible Flower - Mixed,55.13,58.4,stone,Aquamarine,86.1777,,Feedspan,244.99,12/11/2020
732,8d2869b6-8b0c-4196-a135-23a9fee53741,Calypso - Pineapple Passion,89.23,36.2,crystal,Violet,104.3092,9.23,Brainverse,167.06,7/19/2019
733,9b172273-2c8d-4e15-9a6e-1b24f07e3139,Salmon Steak - Cohoe 6 Oz,48.4,17.78,crystal,Green,189.4954,8.73,Zoovu,160.46,12/16/2006
734,69975d2c-7a12-4bbf-ad1c-1f669ea553b8,"Nut - Pecan, Halves",32.95,91.03,sand,Turquoise,26.3199,9.89,Yombu,985.56,2/20/2018
735,d8e5d1f2-45b9-4e31-a805-44b310418c6f,"Soup - Knorr, Country Bean",87.87,14.67,plastic,Crimson,45.8572,7.91,Photospace,819.62,6/20/2016
736,1a1fffbb-68e4-41c9-a77d-b05e561e4b33,Pork - Shoulder,93.19,42.3,stone,Orange,50.0723,7.6,Minyx,120.26,1/3/2010
737,170f13b6-887f-4d31-99cc-dbed69f9b387,Pastry - Baked Scones - Mini,18.26,15.68,wood,Puce,144.5505,7.03,Flashdog,146.66,11/28/2021
738,cc06b5e1-0e0e-405d-b283-545b29a48ce2,Sauce - Caesar Dressing,39.98,26.65,plastic,Orange,70.1064,9.43,Topicblab,619.83,10/5/2008
739,b62987ab-6d65-4a7f-b5ae-8a0e7741cc98,Yogurt - French Vanilla,6.29,70.45,plastic,Aquamarine,85.1228,5.67,Jazzy,685.74,3/21/2003
740,500795f1-470a-447b-ae0f-912113bdfd45,Ham - Proscuitto,55.71,83.58,crystal,Blue,139.3873,7.44,Shufflebeat,136.38,8/28/2009
741,f077cb72-624a-48c5-bad4-ff7c12786de7,Longos - Grilled Salmon With Bbq,68.21,78.41,wood,Puce,128.4134,7.04,Bubblemix,451.48,5/2/2017
742,f1095d32-00df-47a6-9e8d-4d830d18effd,Turkey Leg With Drum And Thigh,79.49,23.09,crystal,Fuscia,26.9837,5.84,Vinder,593.4,10/27/2020
743,efe9712b-7209-4192-bfc1-be60fc39fe26,Cheese - Colby,19.7,17.12,crystal,Pink,134.1993,7.25,Snaptags,153.55,2/14/2010
744,9238ad97-3396-403a-af46-c3b211a6ce31,Irish Cream - Butterscotch,3.81,13.84,fabric,Puce,34.7883,8.18,Yoveo,679.74,12/21/2020
745,2493014c-44e3-4916-8f59-81da9900cd48,Bread - Raisin Walnut Pull,50.66,77.09,sand,Fuscia,185.9895,6.3,Meetz,375.66,9/1/2020
746,71c41ee5-abe0-4fb2-9a00-5c175b9bcbe9,Pastry - Raisin Muffin - Mini,69.5,88.62,marble,Pink,95.0054,9.15,Quire,915.92,1/16/2002
747,6379f929-ef1d-45b6-be07-09cf5f7a55be,"Chilli Paste, Hot Sambal Oelek",83.35,64.31,metal,Blue,121.4524,,Twitterwire,664.86,9/1/2000
748,a37a3f40-f233-4eb3-8119-035210bc32ab,Rice - Jasmine Sented,49.56,7.7,fabric,Mauv,106.5161,8.04,Jabbersphere,291.85,12/6/2003
749,e679e284-6a8e-4638-81d9-fe89dc336ea9,Bread Base - Gold Formel,24.86,37.4,glass,Turquoise,140.2734,6.58,Fadeo,615.93,3/14/2005
750,1b24dd56-f42e-4fa3-bbd8-1df3a295d461,"Trout - Rainbow, Fresh",85.74,33.01,wood,Blue,93.948,6.59,Mynte,240.61,3/26/2020
751,eea27137-50a9-4e0f-8f93-563481b96da5,Trout Rainbow Whole,39.98,31.28,marble,Blue,53.6814,6.81,Skimia,525.02,11/14/2001
752,45d1bd82-6a88-4411-8490-225c250799d5,Daves Island Stinger,81.59,56.06,glass,Teal,175.0973,9.96,Realcube,975.75,5/27/2006
753,e0c54f10-7107-47c0-b954-60f707bf282c,Mayonnaise,91.2,48.54,plastic,Goldenrod,37.9492,9.53,Gabvine,613.18,6/20/2020
754,caf9aff8-64c7-4c5c-a7f3-9a1f0d96c310,Duck - Breast,3.75,82.02,stone,Pink,165.2897,9.48,Rhynyx,231.14,7/2/2019
755,17224345-2aac-466b-820d-3e3c56da2279,Wine - George Duboeuf Rose,29.88,1.68,crystal,Purple,152.8013,6.88,Blogpad,414.94,10/19/2003
756,ee95e2e6-b66a-495e-b234-72ceaf273161,Cookies - Englishbay Chochip,55.36,24.23,metal,Purple,12.2573,6.5,Shuffledrive,212.32,5/18/2009
757,2073b033-4291-420c-affc-4f92788fefc8,"Orange - Canned, Mandarin",89.07,77.27,plastic,Puce,107.2443,6.84,Leenti,210.53,6/25/2022
758,5860eb80-b995-4318-927c-77fc4e9adbf0,Wine - Rioja Campo Viejo,71.16,3.12,glass,Khaki,176.763,9.55,Avamba,2.44,2/11/2011
759,68a36c36-a40e-4e2c-9d8a-4f0f9ffbf684,Phyllo Dough,67.71,2.14,wood,Violet,186.6097,9.56,Thoughtsphere,383.36,9/28/2000
760,ceabc1f4-6cfa-48f2-a770-4e26b3600989,"Vermouth - Sweet, Cinzano",8.63,43.37,crystal,Blue,179.3091,6.21,Oba,958.25,7/21/2006
761,1a41d64e-2869-4072-af15-221be67891e6,Goat - Leg,19.04,45.86,wood,Mauv,126.4436,7.95,Skipstorm,951.55,6/19/2010
762,91fcc75a-3369-46b3-88b0-d5ecf7e370b7,Dried Cherries,76.39,77.39,metal,Red,50.3791,9.77,Zoombox,439.36,8/4/2006
763,0c798f10-954b-4c5d-9c00-2696c9525b94,Wonton Wrappers,37.97,91.2,marble,Orange,125.4301,7.53,Buzzdog,438.84,8/17/2002
764,a46053fd-9d68-4316-83f2-f6e5feb2879b,Squash - Pepper,99.42,52.31,crystal,Goldenrod,97.3687,7.53,Innojam,574.13,3/18/2014
765,2ff2192c-7985-4e76-addf-61b8ae85cabe,Cocoa Feuilletine,43.6,88.77,metal,Violet,129.0351,8.74,Midel,384.01,2/13/2016
766,55d8a920-20d5-41f6-b172-1fac4c18cbde,Loquat,15.04,93.89,glass,Pink,122.8473,8.96,Katz,835.13,3/13/2012
767,41a8a261-7158-4436-afb6-f5387f566b54,Wine - Fume Blanc Fetzer,28.91,54.26,marble,Pink,139.3663,6.41,Quatz,178.29,6/11/2004
768,0513d142-f8c0-4788-9f7b-08e71f5c5b8d,Oil - Sesame,41.16,6.8,marble,Fuscia,29.1411,6.5,Oba,803.82,5/25/2012
769,34bc172c-2a1d-4991-b469-65a27fce5bda,Chips Potato Reg 43g,84.41,27.95,sand,Maroon,53.5492,7.4,Zoonder,371.79,1/30/2000
770,d7efedde-82bb-4468-9b90-c2bf00343987,Tea - Green,32.17,34.55,fabric,Mauv,28.9775,7.58,DabZ,716.96,6/12/2017
771,d910d40c-ec87-4c0b-bcf4-8b65b9b053ff,Veal - Inside,72.1,30.94,glass,Crimson,24.9921,6.25,Feedspan,950.97,2/16/2015
772,efb82d69-73bc-4438-be8d-d811b5d84873,"Corn - Cream, Canned",61.67,71.27,metal,Pink,197.9603,9.61,Innojam,793.16,9/19/2022
773,21ff6171-44c7-4b37-9e49-84a0730c5027,Appetizer - Smoked Salmon / Dill,69.84,66.88,sand,Khaki,48.4422,5.56,Devpulse,664.64,6/24/2003
774,d3a1f0d1-c198-403e-89f9-5e78c44f8571,"Doilies - 8, Paper",49.7,11.01,metal,Violet,64.4825,9.01,Tekfly,746.96,9/20/2011
775,6b79d0cb-e548-4718-84d5-0209b2d95e76,"Wine - Sherry Dry Sack, William",55.57,56.93,sand,Purple,157.0404,9.87,Yodoo,548.92,9/7/2012
776,cc30c234-a763-4a6a-8693-6f23e79a7225,Duck - Whole,66.7,23.38,plastic,Indigo,42.9596,8.79,Topiczoom,636.07,2/26/2013
777,26249795-7ea5-44ca-a14b-79524d460314,Seaweed Green Sheets,89.0,20.24,plastic,Khaki,160.6465,7.85,Yakitri,100.34,4/27/2018
778,6364c140-081b-49be-8950-81c59d387d4e,Energy Drink - Franks Pineapple,15.35,50.1,marble,Mauv,61.3783,,Brightdog,699.94,8/20/2003
779,8d020c1b-05eb-4c37-b535-c13d8defe2ad,Beef - Montreal Smoked Brisket,65.43,28.33,marble,Goldenrod,74.4033,6.91,Twinte,626.53,10/16/2007
780,73c4ed93-7a9a-47c0-8168-b2f3812666e1,"Pasta - Lasagna Noodle, Frozen",93.33,77.66,sand,Purple,28.649,7.5,Realcube,110.74,4/30/2009
781,66f33edb-6bad-4e95-8768-81dadde6057b,Chips - Potato Jalapeno,65.56,59.53,glass,Yellow,81.1864,,Chatterbridge,12.19,4/30/2019
782,4df52cb2-7170-48f2-9fdd-6920b1fd5b34,"Cod - Salted, Boneless",12.74,60.41,plastic,Goldenrod,64.9801,8.45,Youtags,356.92,9/18/2019
783,8e8feeb6-5926-4d1a-a94a-ebc686bbcb94,Dooleys Toffee,51.14,2.96,fabric,Green,186.109,8.36,Edgeify,488.6,1/13/2022
784,8238381a-b51f-4bce-a5e6-e08b7572a9f2,"Pasta - Detalini, White, Fresh",4.42,59.6,sand,Crimson,33.3387,6.31,Digitube,746.6,5/5/2015
785,335d3b00-1dc8-4220-9261-baa43056b364,Lid Tray - 16in Dome,60.3,89.85,metal,Red,192.1859,6.94,Thoughtsphere,173.36,6/20/2012
786,06de3132-b2c3-42e7-9366-57a9fb0bcac7,Cookies Almond Hazelnut,95.73,48.01,glass,Puce,97.5872,5.19,Rhynyx,953.1,7/27/2018
787,b7065790-c8b1-4167-914a-4bc8e0648211,Veal - Insides Provini,98.83,58.86,sand,Khaki,175.9979,7.14,Mudo,231.48,7/3/2014
788,1d825b1e-b3ac-48aa-aae0-f29bbfbedf06,"Radish - Black, Winter, Organic",97.4,96.35,sand,Purple,134.7088,7.36,Twinte,219.03,5/2/2009
789,454c53cc-7130-4cc9-9f21-7f0e35a08af7,"Lid - Translucent, 3.5 And 6 Oz",66.76,36.62,metal,Aquamarine,77.3764,5.9,Oodoo,22.55,7/13/2014
790,da8b80eb-8d53-4285-aadf-19830e8d0503,Tequila Rose Cream Liquor,70.26,81.67,glass,Teal,36.0155,5.32,Katz,91.9,10/4/2021
791,67b35c05-1635-4ab1-bb8d-8ab92f07892f,Tarts Assorted,20.45,62.16,metal,Aquamarine,111.9509,7.37,Avaveo,186.96,3/10/2009
792,6fbb5454-7723-49d7-ac52-1d3f38099ed7,Ecolab Silver Fusion,75.04,38.83,sand,Purple,112.7971,8.17,Flipstorm,138.23,10/9/2004
793,d81e94bf-41f1-42eb-9f87-ebfc1d49656c,Cheese - Perron Cheddar,45.93,73.33,glass,Violet,139.2905,5.97,Devify,89.53,10/8/2014
794,4505917c-facd-4cbc-96d6-2b97c177bcd9,Muffin Batt - Carrot Spice,8.69,90.45,metal,Fuscia,71.5946,7.44,Mynte,397.43,7/11/2015
795,b99ceea5-01ab-4c7d-918f-2943c35808a6,"Nut - Chestnuts, Whole",85.61,30.89,wood,Yellow,29.5324,8.74,Feednation,763.9,5/15/2003
796,5e15f38a-8208-4646-9126-180bb289238b,"Beans - Turtle, Black, Dry",58.1,65.56,marble,Goldenrod,45.1023,9.32,Skyndu,636.69,2/19/2010
797,785c758e-7720-4a1e-b6e1-4a55ca769e92,Squash - Pepper,87.21,39.79,plastic,Yellow,28.4133,9.65,Zooxo,727.63,7/3/2004
798,7636f2d5-2082-4503-b36f-b6c418bf3de0,Mushroom - King Eryingii,91.11,25.18,wood,Orange,91.9955,7.16,Yotz,704.74,1/30/2006
799,08329266-4002-4442-9d1b-f92e1f643d93,Bread Base - Toscano,48.69,75.41,marble,Orange,88.6654,8.09,Linkbuzz,423.53,10/28/2015
800,793a48ba-3aa2-4741-9b37-dea101c59f6b,Flower - Commercial Bronze,57.9,40.26,plastic,Red,80.3144,9.87,Jetpulse,396.9,1/16/2011
801,5cb8f4d9-43ce-4b5e-adc4-f123af20efff,Sour Puss Raspberry,48.14,29.13,stone,Crimson,173.1854,6.32,Devpulse,36.86,7/31/2002
802,10fc4f0c-dcf8-4ea2-baba-bb3b8239796e,Curry Paste - Green Masala,55.29,70.33,plastic,Blue,169.977,5.23,Innotype,32.97,5/2/2010
803,8a991197-94c7-41c1-bd32-633f0d314016,Wine - Jafflin Bourgongone,56.15,71.73,wood,Mauv,125.9925,6.39,Livetube,238.18,8/29/2016
804,74b277ee-60aa-4cee-a73b-d33c9931f8fc,"Coconut - Creamed, Pure",29.91,49.16,marble,Mauv,195.5755,7.17,Eimbee,153.33,5/29/2018
805,e3019781-1637-4185-8e61-be26bb0b04d4,Wine - Soave Folonari,18.94,47.45,crystal,Puce,86.3568,7.56,Zoombox,251.97,3/25/2012
806,a8abccbf-4ef4-4111-abb5-07472e101e0e,Wakami Seaweed,91.24,94.81,wood,Green,118.2453,6.98,Babblestorm,120.54,2/4/2013
807,cc0ada4b-b4f9-42b8-a922-9cc0a622ba7e,Wine - Riesling Dr. Pauly,29.82,67.19,crystal,Fuscia,37.9211,8.44,Fiveclub,455.63,3/21/2014
808,0925c3b9-3606-41d5-ae76-013680d73f28,Bag Stand,45.28,74.09,crystal,Pink,123.391,6.65,Latz,469.11,10/14/2015
809,c5dc4873-818f-4bb5-9010-e1df492892bb,"Flour - Buckwheat, Dark",32.72,23.38,glass,Khaki,107.4813,,Browsebug,966.06,5/1/2007
810,0b0a17f4-7de7-4090-b6ab-748d69662b3f,"Juice - Apple, 500 Ml",70.03,34.2,stone,Mauv,35.7804,6.85,Eabox,696.5,10/16/2010
811,6a5197b7-f9db-4eda-bb5d-6808d0bcd272,Flour - Rye,87.07,23.01,crystal,Fuscia,145.6063,9.72,Twitterworks,696.5,6/1/2019
812,75fcef8b-e552-4657-8e5a-baafdfc2192a,Longos - Chicken Wings,26.32,56.36,glass,Red,162.848,8.36,Flashdog,534.93,3/20/2006
813,104750e6-9056-4b90-9ed7-94ff144b79f4,"Mushroom - Trumpet, Dry",7.62,55.57,stone,Goldenrod,35.0529,6.02,Skiba,975.66,5/27/2019
814,2d0dddfa-59ad-4bb6-bc3e-80cab202eb3b,Chinese Lemon Pork,19.9,3.79,crystal,Orange,103.8075,9.61,Zoomcast,586.48,9/13/2020
815,d4e96f53-d763-4ff9-9335-d7b242714e2f,"Juice - Tomato, 10 Oz",2.96,1.25,plastic,Orange,166.9107,8.12,Yakijo,372.39,11/20/2007
816,6fe22db5-d7dd-457b-b16f-0e63daa1b10d,"Water - Spring Water, 355 Ml",54.07,10.21,glass,Indigo,54.9705,6.97,Oyoyo,230.51,1/25/2012
817,8abaa0dc-d1e8-467b-bde7-593ea19499fc,Rice - Brown,20.35,50.37,stone,Maroon,32.082,5.31,Snaptags,357.77,8/26/2006
818,0f05d046-946c-4c23-841e-74f5eeb49138,Beans - Kidney White,67.27,34.8,plastic,Khaki,106.7868,8.5,Vidoo,786.95,10/20/2002
819,f0de9efb-a70e-4251-9245-5d959273f6a1,"Peas - Pigeon, Dry",80.46,94.28,plastic,Teal,46.5643,9.65,Jetpulse,445.11,4/24/2002
820,f253e4f4-dfc5-40db-bcc8-f91382eab555,Cookies - Englishbay Chochip,78.76,42.0,stone,Yellow,65.3815,7.29,Jayo,543.92,6/26/2012
821,8c1c1555-1172-4c37-9228-83faf5035bb3,Fruit Mix - Light,71.53,95.39,marble,Turquoise,53.5979,6.57,Twitterwire,33.17,9/27/2018
822,2d049150-f3a2-4da7-b233-56bdd4d590a4,Chocolate - Feathers,67.91,25.1,glass,Red,180.3647,7.27,Zoombox,387.8,7/14/2005
823,eeab02f4-9f93-4e49-a550-785cc90a6c74,"Trout - Hot Smkd, Dbl Fillet",83.95,16.27,metal,Aquamarine,19.0543,6.35,Yadel,903.21,7/26/2021
824,b79f4f23-ce3d-4812-a0b6-760180ac15a4,"Fish - Artic Char, Cold Smoked",32.3,42.06,stone,Blue,174.604,8.1,Quimm,396.29,8/5/2013
825,03fb7e13-ef42-46e5-9c39-31afdf5fdcb6,"Vermouth - Sweet, Cinzano",86.54,23.93,sand,Crimson,109.2826,6.13,Tagcat,875.4,6/13/2005
826,b2e73bcc-c8ca-4fab-83b9-4a0e7a5410b0,Dry Ice,86.47,39.57,crystal,Turquoise,46.6418,5.82,Yakitri,675.16,1/4/2008
827,8c20b930-e7c7-4af2-853f-99e40378ec7e,Beer - Original Organic Lager,16.19,57.04,metal,Purple,105.6859,9.93,Blogspan,316.39,12/4/2015
828,009af093-6a31-4f34-89fc-66713a957425,"Crush - Orange, 355ml",79.39,76.34,fabric,Fuscia,150.7675,5.65,Wikizz,887.27,8/24/2003
829,69453de1-4276-46f0-9adc-829be0a07d25,Shrimp - Black Tiger 13/15,46.8,41.21,plastic,Khaki,63.5952,7.97,Tagtune,418.47,10/15/2003
830,4d7874da-2ef9-4c9f-977f-acb24e1ec999,Bar Nature Valley,15.47,40.81,fabric,Maroon,140.9866,5.15,Youfeed,308.67,7/17/2007
831,43e1fa86-db74-421d-b884-15accf890dfe,Flavouring - Rum,8.35,54.1,fabric,Turquoise,146.5776,6.14,Linktype,394.34,4/1/2008
